age,pages,first_item_prize,gender,ReBuy,News_click,country,revenue,population,GDP_inhab
45.0,6.0,22.0,Fem,False,1.0,India,23.0,1241100000,3843
35.0,5.0,31.24376731301939,Masc,False,4.0,India,162.0,1241100000,3843
46.0,2.0,44.0,Fem,False,10.0,India,95.0,1241100000,3843
39.0,3.0,22.0,Fem,False,5.0,India,58.0,1241100000,3843
32.0,4.0,57.0,Fem,False,3.0,India,52.0,1241100000,3843
38.0,7.0,42.0,Fem,True,6.0,India,115.0,1241100000,3843
39.0,6.0,57.0,Fem,False,2.0,India,70.0,1241100000,3843
37.0,5.0,22.0,Fem,False,2.0,India,29.0,1241100000,3843
27.0,4.0,44.0,Fem,False,6.0,India,106.0,1241100000,3843
45.0,9.0,44.0,Fem,False,5.0,India,95.0,1241100000,3843
18.0,9.0,31.24376731301939,Fem,False,6.0,India,181.0,1241100000,3843
44.0,3.0,44.0,Fem,False,7.0,India,91.0,1241100000,3843
37.0,7.0,42.0,Masc,False,3.0,India,43.0,1241100000,3843
38.0,4.0,15.5,Fem,True,6.0,India,77.0,1241100000,3843
47.0,3.0,44.0,Masc,False,10.0,India,73.0,1241100000,3843
28.0,7.0,42.0,Fem,False,2.0,India,31.0,1241100000,3843
36.691505673106406,9.0,22.0,Fem,False,1.0,India,30.0,1241100000,3843
29.0,6.0,10.0,Fem,False,4.0,India,44.0,1241100000,3843
20.0,6.0,44.0,Masc,True,10.0,India,84.0,1241100000,3843
39.0,3.0,31.24376731301939,Masc,False,7.0,India,130.0,1241100000,3843
41.0,3.0,28.0,Fem,True,4.0,India,55.0,1241100000,3843
35.0,3.0,42.0,Fem,False,0.0,India,52.0,1241100000,3843
40.0,9.0,31.24376731301939,Fem,False,4.0,India,149.0,1241100000,3843
56.0,7.0,22.0,Fem,False,5.0,India,75.0,1241100000,3843
40.0,6.0,15.5,Fem,False,3.0,India,17.0,1241100000,3843
36.0,5.0,44.0,Fem,False,10.0,United States,194.0,317638000,51704
41.0,5.0,22.0,Masc,True,0.0,United States,133.0,317638000,51704
37.0,6.0,10.0,Fem,False,5.0,United States,203.0,317638000,51704
35.0,5.0,44.0,Masc,False,4.0,United States,283.0,317638000,51704
27.0,5.0,44.0,Fem,False,5.0,United States,176.0,317638000,51704
37.0,9.0,15.5,Fem,False,5.0,United States,147.0,317638000,51704
29.0,6.0,42.0,Masc,True,7.0,United States,113.53497516556291,317638000,51704
39.0,5.0,42.0,Masc,False,1.0,United States,113.0,317638000,51704
38.0,7.0,44.0,Masc,True,10.0,United States,113.53497516556291,317638000,51704
36.0,4.0,57.0,Fem,False,3.0,United States,144.0,317638000,51704
44.0,7.0,31.24376731301939,Masc,False,3.0,United States,138.0,317638000,51704
41.0,7.0,57.0,Fem,False,4.0,United States,236.0,317638000,51704
26.0,6.0,42.0,Fem,False,4.0,United States,268.0,317638000,51704
27.0,4.0,44.0,Masc,False,3.0,United States,140.0,317638000,51704
37.0,7.0,44.0,Fem,False,3.0,United States,68.0,317638000,51704
34.0,9.0,28.0,Fem,False,4.0,United States,309.0,317638000,51704
33.0,4.0,44.0,Fem,False,10.0,United States,211.0,317638000,51704
40.0,9.0,57.0,Masc,False,5.0,United States,113.53497516556291,317638000,51704
33.0,4.0,28.0,Fem,False,10.0,United States,135.0,317638000,51704
44.0,6.0,57.0,Fem,False,5.0,United States,278.0,317638000,51704
23.0,5.0,15.5,Fem,True,4.0,United States,146.0,317638000,51704
44.0,3.0,31.24376731301939,Fem,False,5.0,United States,113.53497516556291,317638000,51704
46.0,4.0,31.24376731301939,Fem,False,6.0,United States,113.53497516556291,317638000,51704
35.0,6.0,42.0,Fem,False,0.0,United States,135.0,317638000,51704
36.0,5.0,28.0,Fem,False,2.0,United States,79.0,317638000,51704
24.0,5.0,57.0,Masc,False,7.0,United States,272.0,317638000,51704
43.0,9.0,44.0,Masc,False,6.0,United States,217.0,317638000,51704
60.0,6.0,42.0,Masc,False,7.0,United States,230.0,317638000,51704
34.0,7.0,44.0,Masc,True,3.0,United States,148.0,317638000,51704
52.0,5.0,10.0,Fem,False,2.0,United States,98.0,317638000,51704
48.0,5.0,31.24376731301939,Fem,False,2.0,United States,180.0,317638000,51704
25.0,7.0,10.0,Masc,True,2.0,United States,160.0,317638000,51704
41.0,7.0,44.0,Fem,False,2.0,United States,86.0,317638000,51704
33.0,5.0,15.5,Masc,False,3.0,United States,84.0,317638000,51704
38.0,5.0,44.0,Fem,False,6.0,United States,195.0,317638000,51704
31.0,5.0,57.0,Fem,False,6.0,United States,85.0,317638000,51704
39.0,6.0,15.5,Masc,False,5.0,United States,145.0,317638000,51704
51.0,4.0,22.0,Masc,False,2.0,United States,144.0,317638000,51704
27.0,4.0,57.0,Masc,False,3.0,United States,168.0,317638000,51704
41.0,7.0,22.0,Fem,False,10.0,United States,239.0,317638000,51704
34.0,5.0,57.0,Masc,False,10.0,United States,113.53497516556291,317638000,51704
49.0,5.0,22.0,Fem,True,0.0,United States,68.0,317638000,51704
43.0,6.0,44.0,Fem,False,5.0,United States,285.0,317638000,51704
31.0,5.0,44.0,Masc,False,4.0,United States,113.53497516556291,317638000,51704
30.0,5.0,15.5,Fem,False,5.0,United States,287.0,317638000,51704
40.0,9.0,57.0,Fem,False,5.0,United States,239.0,317638000,51704
27.0,6.0,15.5,Fem,True,7.0,United States,294.0,317638000,51704
30.0,5.0,44.0,Masc,False,1.0,United States,145.0,317638000,51704
28.0,7.0,10.0,Fem,True,10.0,United States,258.0,317638000,51704
29.0,4.0,15.5,Fem,False,3.0,United States,95.0,317638000,51704
37.0,7.0,22.0,Fem,False,3.0,United States,106.0,317638000,51704
35.0,7.0,44.0,Fem,False,4.0,United States,239.0,317638000,51704
36.0,6.0,31.24376731301939,Fem,False,4.0,United States,211.0,317638000,51704
26.0,4.0,57.0,Fem,False,3.0,United States,111.0,317638000,51704
43.0,7.0,57.0,Fem,False,3.0,United States,83.0,317638000,51704
36.0,9.0,22.0,Masc,False,4.0,United States,234.0,317638000,51704
28.0,4.0,44.0,Masc,False,10.0,United States,287.0,317638000,51704
41.0,9.0,44.0,Masc,False,5.0,United States,285.0,317638000,51704
37.0,4.0,15.5,Masc,False,10.0,United States,270.0,317638000,51704
30.0,6.0,22.0,Fem,False,5.0,United States,113.53497516556291,317638000,51704
35.0,5.0,44.0,Fem,True,4.0,United States,266.0,317638000,51704
41.0,3.0,22.0,Masc,False,5.0,United States,156.0,317638000,51704
42.0,4.0,10.0,Fem,False,6.0,United States,136.0,317638000,51704
48.0,6.0,44.0,Masc,False,0.0,United States,115.0,317638000,51704
54.0,5.0,44.0,Fem,False,2.0,United States,99.0,317638000,51704
29.0,5.0,15.5,Fem,False,7.0,United States,255.0,317638000,51704
38.0,9.0,42.0,Masc,False,6.0,United States,175.0,317638000,51704
31.0,6.0,42.0,Masc,False,7.0,United States,274.0,317638000,51704
32.0,7.0,44.0,Masc,True,3.0,United States,164.0,317638000,51704
36.0,5.0,57.0,Fem,False,2.0,United States,117.0,317638000,51704
41.0,5.0,31.24376731301939,Masc,False,2.0,United States,162.0,317638000,51704
36.691505673106406,7.0,57.0,Fem,True,2.0,United States,292.0,317638000,51704
46.0,7.0,42.0,Fem,False,2.0,United States,68.0,317638000,51704
51.0,5.0,44.0,Masc,False,3.0,United States,124.0,317638000,51704
49.0,5.0,44.0,Fem,False,6.0,United States,303.0,317638000,51704
29.0,5.0,28.0,Fem,False,6.0,United States,113.53497516556291,317638000,51704
49.0,6.0,44.0,Fem,False,5.0,United States,112.0,317638000,51704
38.0,4.0,57.0,Masc,False,2.0,United States,145.0,317638000,51704
48.0,4.0,28.0,Fem,False,3.0,United States,107.0,317638000,51704
31.0,7.0,57.0,Fem,False,10.0,United States,211.0,317638000,51704
44.0,5.0,15.5,Fem,False,10.0,United States,211.0,317638000,51704
33.0,5.0,31.24376731301939,Fem,True,0.0,United States,169.0,317638000,51704
46.0,6.0,31.24376731301939,Fem,False,5.0,United States,235.0,317638000,51704
38.0,5.0,42.0,Fem,False,4.0,United States,235.0,317638000,51704
33.0,5.0,28.0,Fem,False,5.0,United States,198.0,317638000,51704
41.0,9.0,57.0,Masc,False,5.0,United States,317.0,317638000,51704
39.0,6.0,44.0,Masc,True,7.0,United States,113.53497516556291,317638000,51704
48.0,5.0,42.0,Masc,False,1.0,United States,121.0,317638000,51704
27.0,7.0,44.0,Masc,True,10.0,United States,113.53497516556291,317638000,51704
49.0,4.0,10.0,Fem,False,3.0,United States,97.0,317638000,51704
30.0,7.0,31.24376731301939,Fem,False,3.0,United States,173.0,317638000,51704
36.0,7.0,10.0,Masc,False,4.0,United States,236.0,317638000,51704
25.0,6.0,44.0,Fem,False,4.0,United States,175.0,317638000,51704
31.0,4.0,15.5,Masc,False,3.0,United States,107.0,317638000,51704
44.0,7.0,44.0,Fem,False,3.0,United States,88.0,317638000,51704
43.0,9.0,57.0,Fem,False,4.0,United States,285.0,317638000,51704
43.0,4.0,15.5,Masc,False,10.0,United States,172.0,317638000,51704
38.0,9.0,22.0,Masc,False,5.0,United States,113.53497516556291,317638000,51704
47.0,4.0,57.0,Masc,False,10.0,United States,113.53497516556291,317638000,51704
34.0,6.0,22.0,Fem,False,5.0,United States,242.0,317638000,51704
28.0,5.0,57.0,Masc,True,4.0,United States,289.0,317638000,51704
43.0,3.0,22.0,Fem,False,5.0,United States,150.0,317638000,51704
43.0,4.0,44.0,Fem,False,6.0,United States,94.0,317638000,51704
39.0,6.0,44.0,Masc,False,0.0,United States,97.0,317638000,51704
51.0,5.0,15.5,Fem,False,2.0,United States,91.0,317638000,51704
42.0,5.0,57.0,Fem,False,7.0,United States,272.0,317638000,51704
45.0,9.0,15.5,Fem,False,6.0,United States,197.0,317638000,51704
33.0,6.0,44.0,Masc,False,7.0,United States,298.0,317638000,51704
55.0,7.0,10.0,Fem,True,3.0,United States,124.0,317638000,51704
44.0,5.0,15.5,Fem,False,2.0,United States,63.0,317638000,51704
40.0,5.0,22.0,Fem,False,2.0,United States,127.0,317638000,51704
41.0,7.0,44.0,Fem,True,2.0,United States,61.0,317638000,51704
37.0,7.0,31.24376731301939,Fem,False,2.0,United States,130.0,317638000,51704
36.0,5.0,57.0,Fem,False,3.0,United States,132.0,317638000,51704
44.0,5.0,57.0,Fem,False,6.0,United States,294.0,317638000,51704
25.0,5.0,22.0,Masc,False,6.0,United States,207.0,317638000,51704
40.0,6.0,44.0,Masc,False,5.0,United States,244.0,317638000,51704
44.0,4.0,44.0,Masc,False,2.0,United States,99.0,317638000,51704
32.0,4.0,15.5,Masc,False,3.0,United States,96.0,317638000,51704
41.0,7.0,22.0,Fem,False,10.0,United States,164.0,317638000,51704
46.0,5.0,44.0,Fem,False,10.0,United States,301.0,317638000,51704
36.691505673106406,5.0,22.0,Masc,True,0.0,United States,265.0,317638000,51704
48.0,6.0,10.0,Fem,False,5.0,United States,281.0,317638000,51704
41.0,5.0,44.0,Masc,False,4.0,United States,113.53497516556291,317638000,51704
45.0,5.0,44.0,Fem,False,5.0,United States,223.0,317638000,51704
41.0,9.0,15.5,Fem,False,5.0,United States,214.0,317638000,51704
45.0,6.0,42.0,Masc,True,7.0,United States,309.0,317638000,51704
42.0,5.0,42.0,Masc,False,1.0,United States,145.0,317638000,51704
45.0,7.0,44.0,Masc,True,10.0,United States,113.53497516556291,317638000,51704
38.0,4.0,57.0,Fem,False,3.0,United States,76.0,317638000,51704
40.0,7.0,31.24376731301939,Masc,False,3.0,United States,66.0,317638000,51704
32.0,7.0,57.0,Fem,False,4.0,United States,113.53497516556291,317638000,51704
37.0,6.0,42.0,Fem,False,4.0,United States,294.0,317638000,51704
31.0,4.0,44.0,Masc,False,3.0,United States,144.0,317638000,51704
31.0,7.0,44.0,Fem,False,3.0,United States,65.0,317638000,51704
28.0,9.0,28.0,Fem,False,4.0,United States,173.0,317638000,51704
37.0,4.0,44.0,Fem,False,10.0,United States,151.0,317638000,51704
41.0,9.0,57.0,Masc,False,5.0,United States,113.53497516556291,317638000,51704
36.691505673106406,4.0,28.0,Fem,False,10.0,United States,148.0,317638000,51704
33.0,6.0,57.0,Fem,False,5.0,United States,113.53497516556291,317638000,51704
28.0,5.0,15.5,Fem,True,4.0,United States,133.0,317638000,51704
47.0,3.0,31.24376731301939,Fem,False,5.0,United States,184.0,317638000,51704
44.0,4.0,31.24376731301939,Fem,False,6.0,United States,113.53497516556291,317638000,51704
26.0,6.0,42.0,Fem,False,0.0,United States,111.0,317638000,51704
44.0,5.0,28.0,Fem,False,2.0,United States,58.0,317638000,51704
34.0,5.0,57.0,Masc,False,7.0,United States,227.0,317638000,51704
39.0,9.0,44.0,Masc,False,6.0,United States,172.0,317638000,51704
42.0,6.0,42.0,Masc,False,7.0,United States,316.0,317638000,51704
31.0,7.0,44.0,Masc,True,3.0,United States,159.0,317638000,51704
24.0,5.0,10.0,Fem,False,2.0,United States,107.0,317638000,51704
32.0,5.0,31.24376731301939,Fem,False,2.0,United States,100.0,317638000,51704
46.0,7.0,10.0,Masc,True,2.0,United States,178.0,317638000,51704
44.0,7.0,44.0,Fem,False,2.0,United States,134.0,317638000,51704
47.0,5.0,15.5,Masc,False,3.0,United States,60.0,317638000,51704
34.0,5.0,44.0,Fem,False,6.0,United States,201.0,317638000,51704
50.0,5.0,57.0,Fem,False,6.0,United States,296.0,317638000,51704
46.0,6.0,15.5,Masc,False,5.0,United States,205.0,317638000,51704
44.0,4.0,22.0,Masc,False,2.0,United States,86.0,317638000,51704
38.0,4.0,57.0,Masc,False,3.0,United States,143.0,317638000,51704
52.0,7.0,22.0,Fem,False,10.0,United States,311.0,317638000,51704
48.0,5.0,57.0,Masc,False,10.0,United States,296.0,317638000,51704
37.0,5.0,22.0,Fem,True,0.0,United States,73.0,317638000,51704
33.0,6.0,44.0,Fem,False,5.0,United States,230.0,317638000,51704
38.0,5.0,44.0,Masc,False,4.0,United States,270.0,317638000,51704
24.0,5.0,15.5,Fem,False,5.0,United States,234.0,317638000,51704
32.0,9.0,57.0,Fem,False,5.0,United States,113.53497516556291,317638000,51704
54.0,6.0,15.5,Fem,True,7.0,United States,187.0,317638000,51704
38.0,5.0,44.0,Masc,False,1.0,United States,117.0,317638000,51704
38.0,7.0,10.0,Fem,True,10.0,United States,89.0,317638000,51704
20.0,4.0,15.5,Fem,False,3.0,United States,31.0,317638000,51704
31.0,7.0,22.0,Fem,False,3.0,United States,76.0,317638000,51704
29.0,7.0,44.0,Fem,False,4.0,United States,146.0,317638000,51704
38.0,6.0,31.24376731301939,Fem,False,4.0,United States,113.53497516556291,317638000,51704
37.0,4.0,57.0,Fem,False,3.0,United States,115.0,317638000,51704
26.0,7.0,57.0,Fem,False,3.0,United States,116.0,317638000,51704
45.0,9.0,22.0,Masc,False,4.0,United States,255.0,317638000,51704
46.0,4.0,44.0,Masc,False,10.0,United States,101.0,317638000,51704
34.0,9.0,44.0,Masc,False,5.0,United States,205.0,317638000,51704
40.0,4.0,15.5,Masc,False,10.0,United States,297.0,317638000,51704
21.0,6.0,22.0,Fem,False,5.0,United States,112.0,317638000,51704
29.0,5.0,44.0,Fem,True,4.0,United States,113.53497516556291,317638000,51704
51.0,3.0,22.0,Masc,False,5.0,United States,258.0,317638000,51704
28.0,4.0,10.0,Fem,False,6.0,United States,264.0,317638000,51704
36.0,6.0,44.0,Masc,False,0.0,United States,57.0,317638000,51704
36.0,5.0,44.0,Fem,False,2.0,United States,96.0,317638000,51704
42.0,5.0,15.5,Fem,False,7.0,United States,177.0,317638000,51704
22.0,9.0,42.0,Masc,False,6.0,United States,296.0,317638000,51704
30.0,6.0,42.0,Masc,False,7.0,United States,213.0,317638000,51704
26.0,7.0,44.0,Masc,True,3.0,United States,126.0,317638000,51704
48.0,5.0,57.0,Fem,False,2.0,United States,180.0,317638000,51704
34.0,5.0,31.24376731301939,Masc,False,2.0,United States,198.0,317638000,51704
50.0,7.0,57.0,Fem,True,2.0,United States,100.0,317638000,51704
28.0,7.0,42.0,Fem,False,2.0,United States,98.0,317638000,51704
24.0,5.0,44.0,Masc,False,3.0,United States,110.0,317638000,51704
28.0,5.0,44.0,Fem,False,6.0,United States,226.0,317638000,51704
34.0,5.0,28.0,Fem,False,6.0,United States,210.0,317638000,51704
35.0,6.0,44.0,Fem,False,5.0,United States,189.0,317638000,51704
38.0,4.0,57.0,Masc,False,2.0,United States,125.0,317638000,51704
43.0,4.0,28.0,Fem,False,3.0,United States,84.0,317638000,51704
26.0,7.0,57.0,Fem,False,10.0,United States,217.0,317638000,51704
54.0,6.0,31.24376731301939,Masc,True,4.0,Indonesia,280.0,249866000,4923
33.0,6.0,15.5,Fem,False,1.0,Indonesia,34.0,249866000,4923
27.0,6.0,44.0,Fem,False,7.0,Indonesia,108.0,249866000,4923
36.691505673106406,7.0,42.0,Masc,False,6.0,Indonesia,119.0,249866000,4923
28.0,3.0,57.0,Fem,False,6.0,Indonesia,82.0,249866000,4923
24.0,9.0,42.0,Masc,False,3.0,Indonesia,31.0,249866000,4923
36.691505673106406,7.0,22.0,Fem,True,6.0,Indonesia,69.0,249866000,4923
41.0,4.0,44.0,Fem,False,0.0,Indonesia,33.0,249866000,4923
52.0,3.0,22.0,Masc,True,5.0,Indonesia,73.0,249866000,4923
49.0,9.0,31.24376731301939,Masc,False,1.0,Indonesia,48.0,249866000,4923
44.0,5.725133689839573,22.0,Masc,False,8.0,Indonesia,67.0,249866000,4923
51.0,7.0,15.5,Fem,False,9.0,Indonesia,46.0,249866000,4923
51.0,5.0,28.0,Fem,False,7.0,Indonesia,42.0,249866000,4923
42.0,7.0,44.0,Fem,False,2.0,Indonesia,41.0,249866000,4923
39.0,6.0,15.5,Fem,False,5.0,Indonesia,47.0,249866000,4923
38.0,4.0,44.0,Fem,False,4.0,Indonesia,112.0,249866000,4923
39.0,3.0,57.0,Fem,False,4.0,Indonesia,65.0,249866000,4923
36.0,2.0,57.0,Fem,True,2.0,Indonesia,53.0,249866000,4923
39.0,4.0,10.0,Fem,True,9.0,Indonesia,48.0,249866000,4923
35.0,6.0,44.0,Fem,False,4.0,Indonesia,107.0,249866000,4923
49.0,5.0,28.0,Fem,False,6.0,Indonesia,94.0,249866000,4923
29.0,5.0,28.0,Fem,False,8.0,Indonesia,99.0,249866000,4923
41.0,5.0,44.0,Fem,False,5.0,Indonesia,152.0,249866000,4923
46.0,5.0,44.0,Fem,False,1.0,Indonesia,57.0,249866000,4923
31.0,3.0,31.24376731301939,Fem,True,10.0,Indonesia,173.0,249866000,4923
38.0,4.0,31.24376731301939,Fem,False,4.0,Indonesia,141.0,249866000,4923
41.0,4.0,57.0,Fem,False,4.0,Indonesia,144.0,249866000,4923
29.0,5.0,22.0,Fem,False,4.0,Indonesia,75.0,249866000,4923
48.0,7.0,10.0,Masc,False,0.0,Indonesia,27.0,249866000,4923
24.0,4.0,15.5,Fem,False,6.0,Indonesia,56.0,249866000,4923
42.0,4.0,22.0,Masc,False,4.0,Indonesia,47.0,249866000,4923
26.0,5.0,31.24376731301939,Fem,False,5.0,Indonesia,256.0,249866000,4923
26.0,3.0,15.5,Fem,False,4.0,Indonesia,59.0,249866000,4923
37.0,8.0,10.0,Masc,True,4.0,Indonesia,57.0,249866000,4923
22.0,5.0,42.0,Fem,True,7.0,Indonesia,116.0,249866000,4923
40.0,5.725133689839573,22.0,Masc,False,7.0,Indonesia,101.0,249866000,4923
39.0,5.0,22.0,Fem,False,6.0,Indonesia,96.0,249866000,4923
59.0,5.725133689839573,44.0,Fem,True,3.0,Indonesia,52.0,249866000,4923
33.0,5.0,15.5,Masc,False,4.0,Indonesia,56.0,249866000,4923
30.0,7.0,22.0,Masc,False,6.0,Indonesia,99.0,249866000,4923
29.0,6.0,15.5,Masc,True,4.0,Indonesia,74.0,249866000,4923
42.0,6.0,22.0,Fem,False,1.0,Indonesia,30.0,249866000,4923
43.0,6.0,10.0,Fem,False,7.0,Indonesia,64.0,249866000,4923
35.0,7.0,57.0,Fem,False,6.0,Indonesia,144.0,249866000,4923
27.0,3.0,28.0,Fem,False,6.0,Indonesia,115.0,249866000,4923
53.0,9.0,44.0,Fem,False,3.0,Indonesia,34.0,249866000,4923
27.0,7.0,42.0,Fem,True,6.0,Indonesia,116.0,249866000,4923
26.0,4.0,44.0,Fem,False,0.0,Indonesia,48.0,249866000,4923
47.0,3.0,15.5,Fem,True,5.0,Indonesia,58.0,249866000,4923
23.0,9.0,15.5,Fem,False,1.0,Indonesia,34.0,249866000,4923
42.0,5.725133689839573,31.24376731301939,Fem,False,8.0,Indonesia,120.0,249866000,4923
43.0,7.0,10.0,Fem,False,9.0,Indonesia,75.0,249866000,4923
36.0,5.0,31.24376731301939,Fem,False,7.0,Indonesia,214.0,249866000,4923
52.0,7.0,42.0,Fem,False,2.0,Indonesia,33.0,249866000,4923
33.0,6.0,22.0,Fem,False,5.0,Indonesia,99.0,249866000,4923
51.0,4.0,15.5,Fem,False,4.0,Indonesia,64.0,249866000,4923
19.0,3.0,15.5,Fem,False,4.0,Indonesia,52.0,249866000,4923
30.0,2.0,10.0,Fem,True,2.0,Indonesia,17.0,249866000,4923
29.0,4.0,57.0,Masc,True,9.0,Indonesia,142.0,249866000,4923
47.0,6.0,31.24376731301939,Fem,False,4.0,Indonesia,119.0,249866000,4923
46.0,5.0,31.24376731301939,Masc,False,6.0,Indonesia,143.0,249866000,4923
35.0,5.0,15.5,Fem,False,8.0,Indonesia,50.0,249866000,4923
28.0,5.0,44.0,Fem,False,5.0,Indonesia,97.0,249866000,4923
41.0,5.0,42.0,Masc,False,1.0,Indonesia,46.0,249866000,4923
41.0,3.0,57.0,Fem,True,10.0,Indonesia,122.0,249866000,4923
32.0,4.0,42.0,Masc,False,4.0,Indonesia,114.0,249866000,4923
33.0,4.0,22.0,Fem,False,4.0,Indonesia,111.0,249866000,4923
35.0,5.0,44.0,Fem,False,4.0,Indonesia,60.0,249866000,4923
40.0,7.0,22.0,Masc,False,0.0,Indonesia,27.0,249866000,4923
35.0,4.0,31.24376731301939,Masc,False,6.0,Indonesia,195.0,249866000,4923
27.0,4.0,22.0,Masc,False,4.0,Indonesia,90.0,249866000,4923
29.0,5.0,15.5,Fem,False,5.0,Indonesia,67.0,249866000,4923
27.0,3.0,28.0,Fem,False,4.0,Indonesia,75.0,249866000,4923
22.0,8.0,44.0,Fem,True,4.0,Indonesia,81.0,249866000,4923
41.0,5.0,15.5,Fem,True,7.0,Indonesia,54.0,249866000,4923
41.0,5.725133689839573,44.0,Fem,False,7.0,Indonesia,175.0,249866000,4923
34.0,5.0,57.0,Fem,False,6.0,Indonesia,147.0,249866000,4923
40.0,5.725133689839573,57.0,Fem,True,3.0,Indonesia,54.0,249866000,4923
37.0,5.0,10.0,Fem,False,4.0,Indonesia,69.0,249866000,4923
33.0,7.0,44.0,Fem,False,6.0,Indonesia,65.0,249866000,4923
39.0,6.0,28.0,Fem,True,4.0,Indonesia,71.0,249866000,4923
37.0,6.0,28.0,Fem,False,1.0,Indonesia,26.0,249866000,4923
52.0,6.0,44.0,Fem,False,7.0,Indonesia,127.0,249866000,4923
28.0,7.0,44.0,Fem,False,6.0,Indonesia,92.0,249866000,4923
33.0,3.0,31.24376731301939,Fem,False,6.0,Indonesia,142.0,249866000,4923
40.0,9.0,31.24376731301939,Fem,False,3.0,Indonesia,98.0,249866000,4923
32.0,7.0,57.0,Fem,True,6.0,Indonesia,118.0,249866000,4923
43.0,4.0,22.0,Fem,False,0.0,Indonesia,43.0,249866000,4923
40.0,3.0,10.0,Masc,True,5.0,Indonesia,67.0,249866000,4923
32.0,9.0,15.5,Fem,False,1.0,Indonesia,31.0,249866000,4923
32.0,5.725133689839573,22.0,Masc,False,8.0,Indonesia,83.0,249866000,4923
45.0,7.0,31.24376731301939,Fem,False,9.0,Indonesia,179.0,249866000,4923
32.0,5.0,15.5,Fem,False,7.0,Indonesia,46.0,249866000,4923
39.0,7.0,10.0,Masc,False,2.0,Indonesia,23.0,249866000,4923
48.0,6.0,42.0,Fem,False,5.0,Indonesia,100.0,249866000,4923
42.0,4.0,22.0,Masc,False,4.0,Indonesia,75.0,249866000,4923
45.0,3.0,22.0,Fem,False,4.0,Indonesia,86.0,249866000,4923
38.0,2.0,44.0,Fem,True,2.0,Indonesia,37.0,249866000,4923
38.0,4.0,15.5,Masc,True,9.0,Indonesia,88.0,249866000,4923
53.0,6.0,22.0,Masc,False,4.0,Indonesia,65.0,249866000,4923
38.0,5.0,15.5,Masc,False,6.0,Indonesia,92.0,249866000,4923
37.0,5.0,22.0,Fem,False,8.0,Indonesia,62.0,249866000,4923
29.0,5.0,10.0,Fem,False,5.0,Indonesia,64.0,249866000,4923
35.0,5.0,57.0,Fem,False,1.0,Indonesia,64.0,249866000,4923
34.0,3.0,28.0,Fem,True,10.0,Indonesia,95.0,249866000,4923
25.0,4.0,44.0,Fem,False,4.0,Indonesia,122.0,249866000,4923
41.0,4.0,42.0,Fem,False,4.0,Indonesia,91.0,249866000,4923
22.0,5.0,44.0,Fem,False,4.0,Indonesia,38.0,249866000,4923
45.0,7.0,15.5,Fem,False,0.0,Indonesia,27.0,249866000,4923
45.0,4.0,15.5,Fem,False,6.0,Indonesia,36.0,249866000,4923
36.0,4.0,31.24376731301939,Fem,False,4.0,Indonesia,178.0,249866000,4923
33.0,5.0,10.0,Fem,False,5.0,Indonesia,17.0,249866000,4923
53.0,3.0,31.24376731301939,Fem,False,4.0,Indonesia,147.0,249866000,4923
46.0,8.0,42.0,Fem,True,4.0,Indonesia,109.0,249866000,4923
42.0,5.0,22.0,Fem,True,7.0,Indonesia,58.0,249866000,4923
25.0,5.725133689839573,15.5,Fem,False,7.0,Indonesia,51.0,249866000,4923
33.0,5.0,15.5,Fem,False,6.0,Indonesia,24.0,249866000,4923
37.0,5.725133689839573,10.0,Fem,True,3.0,Indonesia,27.0,249866000,4923
